Index,SMC,SMC+GNN,SMC+PSO,SMC+GA
30,-0.810063332191381,-1.1252986192703247,-0.5367402385399986,0.7696012633017134
31,-0.8041312925041724,-1.1223357915878296,2.4761003303783387,0.4452451964719386
32,-0.798646660398568,-1.1196128129959106,1.9954234368997925,-0.12356605678607369
33,-0.7930545655425125,-1.1168516874313354,-0.7709662730482094,-0.10931179009741065
34,-0.7873564036194425,-1.11405348777771,2.5520943073857425,0.0027755815112082693
35,-0.781011943519188,-1.1109544038772583,-0.28318334973089976,0.7830664098729165
36,-0.77362705837005,-1.1073681116104126,1.357524394118726,1.2263939709190272
37,-0.7669608821383103,-1.1041549444198608,-0.03567243350017901,0.7014808382321519
38,-0.757536935005903,-1.0996360778808594,-0.911156016655428,0.022125879684187777
39,-0.7514919022405628,-1.0967681407928467,2.0372327980974823,0.5917006478607605
40,-0.7456089816559477,-1.0939931869506836,1.2170743732903107,0.023094570563411798
41,-0.7400158154088445,-1.0913699865341187,1.703182431467158,0.33411126088968
42,-0.730804316592788,-1.087064504623413,1.1339296425264505,0.06289768670160667
43,-0.7252775294208254,-1.084507942199707,-0.27290574857158445,1.1691928791837967
44,-0.7196461356234076,-1.0819157361984253,-0.5503107621578551,0.48686755195811526
45,-0.7137832628631526,-1.0792304277420044,-0.9459808716837348,0.10681665129428408
46,-0.7023266702991441,-1.0739957094192505,2.2095265197973593,0.5909707807877819
47,-0.6959067176884695,-1.071099042892456,1.7155009544154065,1.3085242648548454
48,-0.6854820432543267,-1.0664118528366089,3.781374480317541,0.6882105361407113
49,-0.6782624018946645,-1.063199520111084,-0.4715697944088433,1.0927885563357032
50,-0.6702063094749957,-1.0596791505813599,-0.5333268108444433,0.6022830796833004
51,-0.6650363761477158,-1.0578140020370483,-0.16992720081588164,0.5404717278672321
52,-0.6597589725332476,-1.0559163093566895,1.8997275444071962,0.20229069537019717
53,-0.6535150948138606,-1.0536766052246094,-1.1199150715627237,0.9526014722636131
54,-0.64851657848785,-1.0518919229507446,0.14284159102343064,0.8832722995455671
55,-0.6418229485478542,-1.0495057106018066,2.325829817555493,0.5988344807767945
56,-0.636248175519511,-1.0475280284881592,2.1244118505763527,0.6605813445320241
57,-0.6310531725191595,-1.0456913709640503,2.2552510534685415,0.13483377184136613
58,-0.6252673778175729,-1.043650507926941,-1.0994175236280257,0.9957270625976133
59,-0.6205828694268476,-1.0420045852661133,1.269050459050486,0.9106690895291034
60,-0.615428195977715,-1.0401972532272339,1.821522178641697,0.5982114878809959
61,-0.6106458857371639,-1.0385249853134155,0.5497554970939469,1.6377155404935548
62,-0.6059938134919923,-1.0369019508361816,2.2847563930417727,1.945075849117289
63,-0.6008740425069734,-1.0351191759109497,3.4615258596512657,1.1429974608619307
64,-0.5948122556377473,-1.0330109596252441,0.505172429147716,1.8014736973084229
65,-0.5904302895809449,-1.031493067741394,2.947844938517752,0.8614026445288605
66,-0.5851078529667819,-1.0296512842178345,-0.3410918866456081,1.7301154764334759
67,-0.5792050806232447,-1.0276116132736206,0.8841574877666805,0.824764754575942
68,-0.5730800292002806,-1.0254993438720703,3.4633749004277963,0.7192878077106368
69,-0.5683836236426476,-1.0238854885101318,-0.6544224916617198,1.698075247045256
70,-0.5621666406804138,-1.0217491388320923,1.967396423749486,1.5591972843832709
71,-0.5565511494130938,-1.0198243856430054,-0.672917221539286,0.5805566532292545
72,-0.5524684219422629,-1.0184296369552612,0.4228459562795226,1.1620631006575044
73,-0.5473402103657125,-1.0166776180267334,-0.028226799397106372,1.455134928034485
74,-0.540118363963798,-1.0142090320587158,2.287182642246067,1.2206730048970396
75,-0.5339635855906766,-1.0121110677719116,1.2188301480558215,0.30851501864416586
76,-0.5279374841425056,-1.0100598335266113,1.9466505036208595,1.707967865127955
77,-0.5234303578525282,-1.0085299015045166,0.1669512995742366,0.8442997268898453
78,-0.5178876071390549,-1.006648063659668,2.661535463344582,1.3457220041605815
79,-0.5121228114351688,-1.004692554473877,0.7687528094592284,1.0187797409979142
80,-0.5072910374748096,-1.003056287765503,-0.9554075052721458,0.4357596053615116
81,-0.49958157653348634,-1.0004404783248901,1.4991325227923284,1.1287843643393707
82,-0.49188866226675093,-0.9978328943252563,0.9341511667021487,0.5554364053319236
83,-0.4860507676336102,-0.9958589673042297,1.583219791421543,1.1579833835644904
84,-0.48056555895400854,-0.994005560874939,5.998381904685122,1.5245611905604373
85,-0.47497340760962126,-0.9921168684959412,-1.1164537840551345,0.19475877758205096
86,-0.47087373352399586,-0.9907346367835999,0.1922893357801101,1.0928443998032997
87,-0.4656371438651777,-0.9889671802520752,-0.1259232230270233,0.9440567532364079
88,-0.4609768122921932,-0.9873954057693481,0.06931112812634366,1.464509312969759
89,-0.45575206615879693,-0.9856324195861816,1.1341814886513153,0.2970699189349979
90,-0.4498505136419859,-0.9836397171020508,0.5022593689979447,1.4725883404898423
91,-0.4448655768363594,-0.9819580912590027,2.030624662096484,0.9567056986948472
92,-0.43977233401791094,-0.9802390336990356,-1.128471999716793,1.6073618872624473
93,-0.43536429525700404,-0.9787522554397583,-0.6787863680696873,1.0447987044644913
94,-0.43084690527538066,-0.9772278666496277,-1.1158209525511242,1.7664211447608056
95,-0.4262203593308328,-0.9756659865379333,2.175181832247908,1.7523367159590408
96,-0.42046714275493724,-0.9737212061882019,1.923978854760819,0.36327969780749125
97,-0.4144940194939023,-0.9717007875442505,0.6085215680968719,1.152325670095863
98,-0.4090917514442296,-0.9698728322982788,0.13689641592941215,0.3639107995889408
99,-0.4050465856865529,-0.9685052037239075,0.4942017061208346,0.3604667988112449
100,-0.39976583076611893,-0.9667167067527771,-0.6992573107094273,1.0491921817993006
101,-0.39313833368638357,-0.9644677042961121,1.907978969735039,0.6763467151380491
102,-0.387530678338287,-0.9625651240348816,2.1516720503743554,0.8712238000171111
103,-0.3830509653690904,-0.9610450267791748,3.051577206992079,0.5495271403916167
104,-0.37756451023044774,-0.9591803550720215,3.6318970789757237,0.8215789843389623
105,-0.37241909549422464,-0.9574302434921265,4.460672540324854,2.234964511840019
106,-0.3670535414390535,-0.9556030631065369,2.829863676333038,1.24092979730998
107,-0.3620280733590669,-0.9538905620574951,-0.6445244121171889,1.3867069815300213
108,-0.3544306355370802,-0.9512926936149597,0.44947244076781634,0.5153415937127213
109,-0.34907896070990313,-0.9494632482528687,-0.6839046731989702,1.4564796685930106
110,-0.3412717114318749,-0.9467852115631104,-0.47975413219291485,1.007703043263634
111,-0.3350369306942434,-0.9446454048156738,0.2853253000376552,0.8523244709459938
112,-0.3281379393855749,-0.9422722458839417,0.756248058392706,0.3745895232916985
113,-0.32414068721259537,-0.9408982992172241,-0.27168338923107616,0.9055786017233065
114,-0.3131214404663137,-0.9370830059051514,-0.25828897384113003,0.5659987891905944
115,-0.3090209167823356,-0.9356672167778015,0.3555106528020444,1.336994643442876
116,-0.30470059039111336,-0.9341729879379272,0.7817591108649162,1.394530101449986
117,-0.30049352440493876,-0.9327163696289062,0.9864417930882663,1.0301526493980415
118,-0.29484693483853575,-0.9307562708854675,0.7876277378157162,1.4385262673561456
119,-0.28576238708692536,-0.927587628364563,0.9702946160782417,0.8599301593905442
120,-0.28156540339027325,-0.9261255264282227,1.7220437061136273,1.1028076887304545
121,-0.2754896987707426,-0.9240021705627441,-1.3015780741375236,0.44093333993294426
122,-0.26919750853356417,-0.9217976331710815,0.27214413530627657,2.2819795703084726
123,-0.26368417705536756,-0.919863224029541,-0.7357071151975114,0.7018517139699325
124,-0.25938880013230337,-0.9183545112609863,4.338240022962552,0.7729454718337303
125,-0.2550958545217379,-0.9168444275856018,-1.163061554071051,1.5886140480690754
126,-0.24904138161887596,-0.9147077798843384,-1.0403279726871981,1.4324026512983081
127,-0.2429919548973526,-0.9125678539276123,1.3410211104723206,1.0875198301251559
128,-0.23727799673926386,-0.9105421304702759,1.229553619686327,0.7553242340208928
129,-0.23024807335011924,-0.9080418348312378,1.887410656223356,1.3729525159769835
130,-0.22322547966516731,-0.9055368304252625,0.06236625907387472,1.324382989127972
131,-0.21478165477820965,-0.9025124311447144,4.0551403736728036,1.5999039385286125
132,-0.20645905569776493,-0.8995206356048584,-0.887749774424972,1.297451947175013
133,-0.19880566016155343,-0.896761417388916,1.1514689927114392,1.3139254183539195
134,-0.19378679739686003,-0.8949494957923889,1.3743532296867331,1.27147850590626
135,-0.18636903997691895,-0.8922601342201233,2.613236846404357,0.5428592616925427
136,-0.17776034811842287,-0.8891252875328064,3.7796472287251466,1.126242620337912
137,-0.17156347388880844,-0.8868641257286072,1.139140383011391,1.8427500824267282
138,-0.16461289875801818,-0.8843188881874084,-0.4826363329031427,1.7988340179587334
139,-0.15930137229855093,-0.8823699951171875,0.9782423106318707,2.402223278641234
140,-0.15182652240097053,-0.8796151876449585,-0.6390557517998625,2.3470296726307387
141,-0.14588069042248825,-0.877418577671051,-0.02321357699575244,1.431149073510125
142,-0.13961894751393,-0.8750976324081421,-1.062439926345796,1.1782375120618354
143,-0.13077483301082787,-0.8718019723892212,-0.3602501652146277,1.2849476778836262
144,-0.12270595990566191,-0.8687832951545715,1.3657709803971374,2.381104447032433
145,-0.11594514955118618,-0.8662463426589966,1.84066786684713,0.8897079018174241
146,-0.10683728112821195,-0.8628089427947998,-1.2138278874338781,1.5108164079030184
147,-0.1006433752940893,-0.8604654669761658,1.1167086836068845,1.2879252939457018
148,-0.09243400574122876,-0.8573434948921204,1.8063854316440424,2.201661512008445
149,-0.08552494765848692,-0.8547067642211914,1.6590783933812339,0.6945908026972161
150,-0.08022475881501608,-0.8526788949966431,1.5274979293934403,1.602149950740307
151,-0.07482910160224807,-0.8506081104278564,2.3784580427106774,2.1482308002989137
152,-0.06849357178377873,-0.8481667637825012,-1.1698438946404877,1.2930338099174499
153,-0.06312273257096757,-0.846091091632843,1.7317593264817661,1.3203906989087122
154,-0.05681742466144761,-0.8436444997787476,0.12377714807444007,1.256955620981958
155,-0.05136827520024691,-0.8415236473083496,1.5350218767765824,1.1406376823693378
156,-0.044677061710292634,-0.8389076590538025,-0.9854320156886176,1.0788269321686448
157,-0.04082193353109481,-0.8373978734016418,-1.362997525430207,1.1591801412831728
158,-0.03281064898448413,-0.8342416286468506,3.060554335239049,0.9362685790581868
159,-0.02897799537920865,-0.8327294588088989,0.029933577063225192,1.6226112194435944
160,-0.024532412506571746,-0.8309701681137085,1.0800925158714554,0.774196103431176
161,-0.01803344721885753,-0.8283858299255371,-0.07931863260198835,1.3280415722471748
162,-0.013716974459439361,-0.8266656398773193,1.203314123012009,1.461854396275806
163,-0.0111542202941608,-0.8256422877311707,1.269005138037958,0.8373477379921803
164,-0.006752296895220826,-0.8238797187805176,0.9285762081560005,1.4429828177593915
165,-0.0030766965276437658,-0.8224042654037476,2.968802307477353,0.9471222414182805
166,0.000488848419500099,-0.8209698796272278,0.24220113101087937,1.166116427689193
167,0.006181701321200905,-0.8186690211296082,0.9808045519487387,1.0714306729927472
168,0.010334334511962084,-0.8169863224029541,2.6494542212578027,1.9303035683563705
169,0.014475698671610724,-0.8153032064437866,0.9987695290230172,1.4243076543363464
170,0.01880706555978904,-0.8135376572608948,-1.6204098438699508,1.404979571666182
171,0.022824251010543892,-0.8118952512741089,-0.4184479113538393,0.9909134337964971
172,0.027330876299078807,-0.8100464940071106,0.44932309596611786,0.8850165960997163
173,0.03312063494667882,-0.8076611161231995,-1.4335018250258293,1.4083247852373073
174,0.03689763562285271,-0.8061006665229797,-1.6172497000663721,2.0113949332275487
175,0.04165488119530385,-0.8041278123855591,3.925055401290087,0.9899900171100495
176,0.04767806408250101,-0.8016183972358704,-0.9384637607394393,1.0712717279031152
177,0.05327912136144984,-0.7992744445800781,0.1911249130031878,1.5015153477678667
178,0.06051660502123256,-0.7962280511856079,2.9375328462101846,1.5656484504950265
179,0.06450217506752037,-0.7945455312728882,-0.15788626525923943,1.2666869867896178
180,0.06905487581611636,-0.7926163077354431,2.318250052494095,1.4311107565810128
181,0.07320313892751566,-0.7908524870872498,2.144453606640011,1.1365443597015608
182,0.07848848219905871,-0.7885953187942505,2.355944543172008,0.9982401257007092
183,0.08317395582507392,-0.7865861654281616,-1.4625476975175857,1.162325706444064
184,0.08726725526187384,-0.7848252654075623,0.14409966435389232,1.651970538016009
185,0.09134402533589678,-0.7830649614334106,0.9010401934708128,1.104525750533819
186,0.09559283994170199,-0.781223714351654,2.524159868584226,1.2110872234541594
187,0.1007627369005327,-0.7789724469184875,-1.2650322705471309,1.4584323455667625
188,0.10478309613723885,-0.7772160172462463,-0.28626144120705455,1.5154829922920365
189,0.10980958489577386,-0.7750093936920166,-1.0082120544964837,2.378254409884474
190,0.11406809228964934,-0.7731327414512634,-1.0254297869659454,2.3720621666673676
191,0.11784576719924086,-0.7714621424674988,-0.10382585543160072,2.2846096160571285
192,0.1230740440929363,-0.769138514995575,-0.535740919663074,2.0795483916286672
193,0.12717696128992367,-0.7673077583312988,-0.4028304875559283,1.4982267725269098
194,0.13089703706078776,-0.7656420469284058,1.6890050676687702,1.4647741704821369
195,0.13586394977886315,-0.7634070515632629,0.10196539702498275,1.3957656115399457
196,0.13981355268113999,-0.761623203754425,-0.6323801925726089,1.1853111617722363
197,0.1445466744038259,-0.7594749331474304,1.1770593676920722,1.0222145547768229
198,0.14800892718339312,-0.7578979134559631,-0.6766909845047389,1.3400365901413602
199,0.15189700344517032,-0.756119966506958,1.572118146032141,1.0885269631199748
200,0.15971541985222,-0.752515971660614,1.902734339265312,1.036817187611076
201,0.16501889331528258,-0.7500573396682739,-1.1377406836305755,2.8241687739312464
202,0.1683854307036115,-0.7484906315803528,2.1139183051333856,1.5573609585485328
203,0.17173566458184553,-0.7469261884689331,1.1432558738148668,1.3280711471902849
204,0.17532578343553418,-0.7452428340911865,0.7826962684883207,1.2510438798910888
205,0.17898176466604418,-0.7435219883918762,0.05529089766372053,1.1901438781016898
206,0.1866697786772361,-0.7398725748062134,2.823784974270655,2.5357972275347658
207,0.19059655560481636,-0.7379995584487915,-1.0890732823478504,1.3305859415368828
208,0.19458190865377073,-0.736089825630188,0.30327619249736704,1.2456106132799873
209,0.1982944453772088,-0.7343031764030457,0.4654588061769591,1.3287126855527704
210,0.2014108743921541,-0.7327976822853088,0.8068284118881806,1.4210475235240385
211,0.20459272861791106,-0.7312543392181396,1.2966719684828065,2.2744349865251605
212,0.2080819009331737,-0.7295553684234619,1.2878823056262736,1.534439525662823
213,0.21155033497342152,-0.7278591990470886,3.060220600043786,2.193481795329296
214,0.21491786690225417,-0.7262058258056641,1.9215990780444252,1.7845369032564
215,0.2189025124451931,-0.7242393493652344,-0.7786886734434024,1.8063542202777223
216,0.22277984942012194,-0.7223168015480042,-0.7147232234329848,1.9362133378623323
217,0.22568783057970643,-0.7208694219589233,0.5416609218467574,1.5950184998354067
218,0.2293612599924211,-0.7190325856208801,1.7045743007261114,1.2603108701369852
219,0.23246669158453184,-0.7174731492996216,0.7145040641034912,1.487289423738423
220,0.23878974626430977,-0.714273989200592,-1.3456665345270897,1.3165831901198501
221,0.2438950912776694,-0.711672842502594,-0.038206960025233494,1.4274647317254703
222,0.24736668968597053,-0.7098949551582336,4.685494967823604,1.5114020609981706
223,0.2503648847360953,-0.7083531618118286,0.8369944029609808,1.2331522623281725
224,0.2545352849018728,-0.7061967253684998,-0.3423948904049763,1.3832607618144368
225,0.2577847887360632,-0.7045083045959473,-1.4926549407966607,1.6143281580742506
226,0.2602059723958114,-0.7032456994056702,5.010621322072275,2.3576604518514586
227,0.2649469863362221,-0.7007583975791931,1.4356822358894206,1.7314061418807347
228,0.26920721021367505,-0.6985095143318176,0.5723128597639389,1.7146431524518921
229,0.27221289652683656,-0.6969150900840759,-0.9969462569571643,1.8387801390152079
230,0.2759085143923612,-0.6949447989463806,-1.342563522306522,1.4900286131741352
231,0.2787284862891118,-0.6934342980384827,1.1527421083857416,1.9582487707192986
232,0.28118039090718033,-0.6921160221099854,-1.6930781607029952,2.4550934319219655
233,0.28361843599384945,-0.6908004879951477,-1.1536082172430022,1.2670421151484068
234,0.28638861734209053,-0.6892994046211243,2.976577135771599,1.3185249163570028
235,0.289209476762993,-0.6877644062042236,-0.8105490365861256,2.8310387216729014
236,0.2916017126791567,-0.6864573359489441,2.6714699536730224,1.275452433913212
237,0.2942517429035988,-0.6850042343139648,-1.000561616488374,1.453271993650497
238,0.29695214766887773,-0.6835164427757263,0.16980810582326478,2.660991645666331
239,0.2995676356233306,-0.6820695996284485,-0.9630604469202644,1.507941719387326
240,0.3020995605120445,-0.6806634068489075,2.5809078550072,2.776542349458399
241,0.30507831010710923,-0.6790016293525696,-0.16577786157218743,1.2790725382432195
242,0.31072218427227616,-0.6758273839950562,-0.41544604727389856,1.526460120853841
243,0.31337672661419713,-0.6743258833885193,2.5562353744367545,2.4723688004851363
244,0.3163338295276393,-0.672645092010498,1.9343652317747908,1.5233678156088886
245,0.31933137605290673,-0.6709328293800354,-0.8858381174504881,1.5107076289553967
246,0.32205194840857615,-0.6693711876869202,1.2866341644624286,2.3615670653035385
247,0.3243758968804732,-0.6680315732955933,0.2471770572009968,1.7105183533080714
248,0.3269343295900675,-0.666550874710083,2.2475705974320475,2.5439716727422255
249,0.33083540397816413,-0.6642788052558899,1.076698219218907,2.2557718638745166
250,0.33316404621568596,-0.6629159450531006,2.723563517574893,1.5502865830997434
251,0.335720407621897,-0.6614130735397339,0.5740739267239037,2.509447642139091
252,0.3378957219049946,-0.6601290702819824,1.2457459138449285,2.6341326998897028
253,0.3399372412928509,-0.6589193344116211,3.284861261137607,2.4096426655097334
254,0.3425030459874896,-0.6573922634124756,-0.2202134522532624,1.3874787484111908
255,0.34558150226222417,-0.6555507779121399,3.355859346613838,1.9910529028226338
256,0.34827994656960837,-0.6539272665977478,-0.7596507362359131,2.9376363316222633
257,0.3506656066532635,-0.6524859666824341,-0.1666238704841212,2.332872317790825
258,0.3532068089391801,-0.6509432792663574,-0.7068898130969035,2.3103221536444205
259,0.35750074950296584,-0.6483182311058044,-0.7707593396286285,1.7956872365191479
260,0.3595924158893453,-0.6470323204994202,-0.399264854275275,3.180014524407598
261,0.3618383332949898,-0.6456459760665894,-0.685351641343644,2.2088100914346693
262,0.3639008528810024,-0.6443672776222229,1.1423631613126837,1.7030387717327957
263,0.3662260076258174,-0.6429193615913391,4.0438860228745135,1.6364753650311161
264,0.3685333143721933,-0.641476035118103,1.9871257518777958,1.9618240602679478
265,0.3709862190711127,-0.639934241771698,0.9955643544119661,1.5224856410505214
266,0.37287873404808203,-0.638739824295044,2.004311281792684,2.216917151514285
267,0.37395360002758593,-0.6380591988563538,-1.328043145195736,2.083539167593524
268,0.3756130365051315,-0.6370053887367249,1.7274114502451061,2.1605820246072414
269,0.3783792122368028,-0.6352410912513733,0.6909712538675781,2.775107104734724
270,0.38069774289605074,-0.6337542533874512,-0.36025643374349947,1.5727479350052576
271,0.3830495296694793,-0.6322383880615234,-0.6906064603792559,1.481102042594987
272,0.3857439122745584,-0.630492627620697,0.6166632061941413,2.2439937331510755
273,0.388975697121525,-0.6283851265907288,3.4827000179164127,1.853634405972823
274,0.3908525389402592,-0.6271548271179199,-0.868508277438774,2.045983238936155
275,0.3930685697051979,-0.6256957650184631,0.5722805105941973,2.4799060465112293
276,0.3959146633213877,-0.6238107085227966,1.6137300127015375,1.5313387431855459
277,0.3982861240431053,-0.6222310662269592,-1.7915772927329057,1.75268867837193
278,0.4001958567654964,-0.6209529638290405,0.5233146897500387,2.7953829896815927
279,0.4025284111070475,-0.6193843483924866,-1.7028380642844798,2.485599131989737
280,0.4067617050028812,-0.6165151000022888,-0.027528514153468908,1.5780888834852536
281,0.40922339907043015,-0.6148343086242676,-1.7311806672528505,1.9112366193295764
282,0.41086449827151084,-0.6137083172798157,-0.9624669280233871,2.2634860732388993
283,0.41291332215028065,-0.6122962832450867,0.37893735471322554,1.6263825715257576
284,0.41494484556248645,-0.6108895540237427,0.5883852778700742,2.3615557539959333
285,0.4172335417445743,-0.6092961430549622,-0.5727167978528338,1.8421577587015452
286,0.4199981495432434,-0.6073597073554993,2.071136717811312,2.033186759366287
287,0.42205910133860786,-0.6059078574180603,2.817002718956325,2.365510556207845
288,0.425254306619934,-0.6036415100097656,2.4479355765210973,1.6994070466151698
289,0.43145807747927156,-0.5991893410682678,1.5367066211427556,1.6264697090833642
290,0.4345641531381376,-0.5969331860542297,-1.7327309131651782,2.1040159833840084
291,0.4375002720296932,-0.594783365726471,1.714776862923344,1.6700782858319327
292,0.4392801977624515,-0.5934717655181885,1.5945950724641857,2.205382890154607
293,0.4412090818694986,-0.5920432806015015,1.0184092205517192,1.8963242329591088
294,0.4431607347887785,-0.590590238571167,1.309255187596757,2.201921202862982
295,0.4451743738836894,-0.5890828371047974,0.885296406479509,2.162889991027912
296,0.44665016115580203,-0.5879728198051453,-0.8253116426509419,2.1921619465243696
297,0.4482338209028832,-0.5867761373519897,3.697231372534152,2.7698816049816717
298,0.4505502636075387,-0.5850169062614441,0.3263954994013565,2.0626475533017157
299,0.4526845628837818,-0.5833852887153625,-0.8951035358634618,2.381692089369132
300,0.45456547373467016,-0.5819389820098877,1.7526600221466682,2.242527085464671
301,0.45684562706349263,-0.5801751017570496,1.1533430039281893,2.361143328297607
302,0.45864836239744156,-0.5787720680236816,0.6210051886427621,1.7652391023370018
303,0.4613623208979521,-0.5766457915306091,-1.2190116274350966,2.924790717150865
304,0.4634511531306244,-0.5749971866607666,0.0019969783790561024,3.0200841942002854
305,0.46627566523155783,-0.5727514624595642,0.2608213173638112,2.578328502383809
306,0.46898471347126786,-0.5705780982971191,-1.111934716954007,2.840859355691822
307,0.47112641573654196,-0.5688467621803284,0.261763175689425,2.110785890947836
308,0.47220203713608977,-0.5679721832275391,0.47796019534363676,2.0468551011233544
309,0.474544972957764,-0.5660578012466431,0.8240363556232526,2.3617205045143157
310,0.4770592265865905,-0.5639869570732117,2.364596741494599,2.349302519174326
311,0.47833180366219463,-0.5629316568374634,0.3212443866518666,1.963202566267038
312,0.47969414884435513,-0.5617964863777161,-1.5495745898513353,2.3351549923959896
313,0.48078167159798607,-0.5608868598937988,1.1969913378069514,1.9393007816857564
314,0.4818945830240251,-0.5599520206451416,-1.0748753797340675,2.3557475596059163
315,0.4825773596423048,-0.5593767762184143,-1.5546666951557717,2.020374925322331
316,0.4832572039339934,-0.5588024854660034,1.300348437216433,2.747026301408697
317,0.484127436921734,-0.5580655336380005,-0.34519313575499866,1.9493875055857641
318,0.4849608209328792,-0.5573577880859375,0.8080413677954006,2.820478810732413
319,0.48617208862792965,-0.5563249588012695,1.1366247366663256,2.6669840469366406
320,0.4866783233016236,-0.5558919906616211,1.8993850854880208,1.97738171795114
321,0.48775018881160764,-0.5549728870391846,2.3108852475418797,2.2758666559421155
322,0.4884077530703973,-0.554407000541687,-0.8108311263882557,2.0751095656154113
323,0.4892806094500542,-0.5536540746688843,4.7799165092162745,2.0564782463250175
324,0.4911082360793282,-0.5520703196525574,0.801935967464575,1.8366415625267325
325,0.49165944285916274,-0.5515901446342468,-2.09585941581054,2.0099151434918694
326,0.49242207031621854,-0.5509243011474609,-0.27048374708496503,2.543683722831852
327,0.49312009089262215,-0.5503131151199341,3.6644942766875697,2.98518562197353
328,0.4935430201515943,-0.549941897392273,1.2910524498508908,2.6702969316926737
329,0.49399483908381236,-0.5495446920394897,1.4934135419572052,2.5054480760732707
330,0.4944152355026318,-0.5491746664047241,1.150628994257171,3.3377556960946837
331,0.4949840711429929,-0.5486729145050049,0.2613556647940012,2.8751433689639825
332,0.49569971231870547,-0.5480399131774902,0.8283397688512513,1.89812183015994
333,0.49650076457342085,-0.5473296046257019,1.8841825742939484,2.608697184715483
334,0.49709088633669735,-0.5468047857284546,3.2381624580459163,2.641417082101883
335,0.4977373047578746,-0.5462285280227661,-1.2231503220450417,2.2035677920415417
336,0.4981468386845361,-0.5458627939224243,1.3342495062426245,1.8807640804217325
337,0.49864265816085096,-0.5454192161560059,-0.03993057649178278,3.1763414337428983
338,0.4992238848514178,-0.5448976755142212,-0.882653114841683,2.051848808365703
339,0.4997158976431404,-0.5444554686546326,1.212460272401647,2.059352360169063
340,0.5003503142789554,-0.5438840389251709,1.5267935467596425,2.045466930137362
341,0.5008957378521299,-0.5433914065361023,-2.103861130431444,1.8773670234238844
342,0.5016676424844566,-0.5426926016807556,1.0421881768558516,3.168949094038293
343,0.5023499526853501,-0.5420728325843811,1.993449376377709,2.553063283151996
344,0.5029722925370272,-0.5415065288543701,-0.04575881133559667,2.338602097224864
345,0.5036480686406961,-0.5408895611763,1.8497724957318384,2.3566626021696497
346,0.5040683731015881,-0.5405046939849854,1.2651559817399702,2.0594203707472296
347,0.5051015011385253,-0.539557158946991,1.2660457728286798,2.90717053791721
348,0.506154324372561,-0.5385869145393372,-1.4894428231021466,2.946501670804582
349,0.5066217352297737,-0.538154661655426,5.016239916036092,2.780144791155921
350,0.507169644243955,-0.5376464128494263,0.9346685130122476,2.107514109174141
351,0.5076061601858842,-0.5372413992881775,0.8773852271572742,3.1583033800290865
352,0.5083401780669354,-0.5365578532218933,-0.049055009865363264,3.3514514933678865
353,0.5090159924581293,-0.5359268188476562,0.04384506117725406,2.7435950434185075
354,0.5093925254311278,-0.5355741381645203,4.535740369361087,3.1894612603209627
355,0.5097947590158586,-0.535196840763092,-2.0747144725635422,2.4381692457964848
